Time [min:sec]	P [h Pa]	T [¡ÆC]	U [%]	Wsp [m/s]	Wdir [¡Æ]	Lon [¡Æ]   	Lat [¡Æ]  	Altitude [m]	Dew [¡ÆC]	Vi Te [¡ÆC]	Rs [m/min]
08:08         	975.5   	23.00 	81   	3.4      	239     	129.028538	35.167786	297.1       	19.6    	25.6      	88.0      
08:10         	975.2   	22.98 	81   	3.4      	239     	129.028607	35.167814	300.0       	19.6    	25.6      	89.5      
08:12         	974.9   	22.95 	81   	3.4      	239     	129.028677	35.167843	303.0       	19.6    	25.6      	89.5      
08:14         	974.5   	22.93 	81   	3.4      	239     	129.028746	35.167871	306.0       	19.6    	25.5      	89.5      
08:16         	974.2   	22.90 	82   	3.4      	240     	129.028815	35.167900	309.0       	19.6    	25.5      	89.5      
08:18         	973.9   	22.87 	82   	3.4      	240     	129.028885	35.167928	312.0       	19.5    	25.5      	89.5      
08:20         	973.5   	22.84 	82   	3.4      	240     	129.028954	35.167957	315.0       	19.5    	25.5      	89.5      
08:22         	973.2   	22.82 	82   	3.4      	241     	129.029023	35.167986	317.9       	19.5    	25.4      	89.5      
08:24         	972.9   	22.79 	82   	3.4      	241     	129.029093	35.168014	320.9       	19.5    	25.4      	89.5      
08:26         	972.5   	22.76 	82   	3.4      	241     	129.029162	35.168043	323.9       	19.5    	25.4      	89.5      
08:28         	972.2   	22.72 	82   	3.4      	241     	129.029231	35.168071	326.9       	19.5    	25.3      	89.5      
08:30         	971.9   	22.69 	82   	3.5      	241     	129.029300	35.168100	329.9       	19.5    	25.3      	89.5      
08:32         	971.6   	22.66 	82   	3.5      	241     	129.029375	35.168129	332.9       	19.4    	25.3      	89.5      
08:34         	971.2   	22.62 	82   	3.6      	241     	129.029452	35.168158	335.8       	19.4    	25.2      	89.5      
08:36         	970.9   	22.59 	82   	3.6      	241     	129.029529	35.168188	338.8       	19.4    	25.2      	89.5      
08:38         	970.6   	22.56 	82   	3.6      	240     	129.029606	35.168217	341.5       	19.4    	25.1      	80.3      
08:40         	970.3   	22.52 	82   	3.7      	240     	129.029683	35.168247	344.0       	19.4    	25.1      	74.6      
08:42         	970.0   	22.49 	82   	3.7      	240     	129.029760	35.168276	346.5       	19.3    	25.1      	74.6      
08:44         	969.8   	22.45 	83   	3.7      	240     	129.029837	35.168305	349.0       	19.3    	25.0      	74.6      
08:46         	969.5   	22.41 	83   	3.8      	240     	129.029914	35.168335	351.4       	19.3    	25.0      	74.6      
08:48         	969.2   	22.38 	83   	3.8      	240     	129.029991	35.168364	353.9       	19.3    	25.0      	74.6      
08:50         	968.9   	22.34 	83   	3.8      	241     	129.030068	35.168394	356.4       	19.3    	24.9      	74.6      
08:52         	968.7   	22.30 	83   	3.8      	243     	129.030145	35.168423	358.9       	19.3    	24.9      	74.6      
08:54         	968.4   	22.26 	83   	3.8      	244     	129.030223	35.168453	361.4       	19.2    	24.8      	74.6      
08:56         	968.1   	22.23 	83   	3.8      	245     	129.030300	35.168482	363.9       	19.2    	24.8      	74.6      
08:58         	967.8   	22.19 	83   	3.8      	246     	129.030377	35.168512	366.4       	19.2    	24.8      	74.6      
09:00         	967.6   	22.15 	83   	3.8      	247     	129.030454	35.168541	368.8       	19.2    	24.7      	74.6      
09:02         	967.3   	22.11 	83   	3.8      	249     	129.030536	35.168568	371.3       	19.2    	24.7      	74.6      
09:04         	967.0   	22.07 	84   	3.8      	250     	129.030623	35.168591	373.8       	19.1    	24.6      	74.6      
09:06         	966.7   	22.03 	84   	3.8      	251     	129.030710	35.168614	376.3       	19.1    	24.6      	74.6      
09:08         	966.5   	21.99 	84   	3.8      	252     	129.030797	35.168638	378.2       	19.1    	24.5      	58.1      
09:10         	966.4   	21.94 	84   	3.8      	252     	129.030884	35.168661	379.9       	19.1    	24.5      	48.7      
09:12         	966.2   	21.90 	84   	3.9      	252     	129.030971	35.168684	381.5       	19.1    	24.5      	48.7      
09:14         	966.0   	21.87 	84   	3.9      	252     	129.031059	35.168708	383.1       	19.1    	24.4      	48.7      
09:16         	965.8   	21.84 	84   	3.9      	252     	129.031146	35.168731	384.7       	19.0    	24.4      	48.7      
09:18         	965.6   	21.80 	84   	4.0      	252     	129.031233	35.168754	386.4       	19.0    	24.3      	48.7      
09:20         	965.4   	21.77 	84   	4.0      	252     	129.031320	35.168778	388.0       	19.0    	24.3      	48.7      
09:22         	965.3   	21.74 	84   	4.0      	252     	129.031407	35.168801	389.6       	19.0    	24.3      	48.7      
09:24         	965.1   	21.71 	85   	4.1      	253     	129.031494	35.168824	391.2       	19.0    	24.2      	48.7      
09:26         	964.9   	21.67 	85   	4.1      	253     	129.031581	35.168848	392.9       	19.0    	24.2      	48.7      
09:28         	964.7   	21.64 	85   	4.2      	253     	129.031669	35.168871	394.5       	19.0    	24.2      	48.7      
09:30         	964.5   	21.62 	85   	4.2      	253     	129.031756	35.168895	396.1       	19.0    	24.2      	48.7      
09:32         	964.4   	21.60 	85   	4.2      	253     	129.031846	35.168917	397.7       	19.0    	24.1      	48.7      
09:34         	964.2   	21.57 	85   	4.3      	253     	129.031945	35.168936	399.3       	19.0    	24.1      	48.7      
09:36         	964.0   	21.55 	85   	4.3      	253     	129.032044	35.168956	401.0       	18.9    	24.1      	48.7      
09:38         	963.8   	21.53 	85   	4.3      	254     	129.032143	35.168975	402.7       	18.9    	24.1      	53.0      
09:40         	963.6   	21.51 	85   	4.4      	254     	129.032242	35.168994	404.5       	18.9    	24.0      	53.6      
09:42         	963.4   	21.49 	85   	4.4      	254     	129.032341	35.169014	406.3       	18.8    	24.0      	53.6      
09:44         	963.2   	21.47 	85   	4.5      	254     	129.032440	35.169033	408.1       	18.8    	24.0      	53.6      
09:46         	963.0   	21.46 	85   	4.5      	254     	129.032539	35.169052	409.9       	18.8    	24.0      	53.6      
09:48         	962.8   	21.44 	85   	4.5      	255     	129.032638	35.169072	411.7       	18.8    	24.0      	53.6      
09:50         	962.6   	21.43 	85   	4.5      	255     	129.032737	35.169091	413.5       	18.7    	23.9      	53.6      
09:52         	962.4   	21.42 	85   	4.5      	255     	129.032836	35.169110	415.2       	18.7    	23.9      	53.6      
09:54         	962.2   	21.40 	85   	4.6      	256     	129.032935	35.169130	417.0       	18.7    	23.9      	53.6      
09:56         	962.0   	21.39 	84   	4.6      	256     	129.033034	35.169149	418.8       	18.7    	23.9      	53.6      
09:58         	961.8   	21.38 	84   	4.6      	257     	129.033133	35.169168	420.6       	18.6    	23.9      	53.6      
10:00         	961.6   	21.37 	84   	4.6      	257     	129.033233	35.169188	422.4       	18.6    	23.9      	53.6      
10:02         	961.4   	21.35 	84   	4.6      	257     	129.033332	35.169207	424.2       	18.6    	23.8      	53.6      
10:04         	961.2   	21.34 	84   	4.6      	258     	129.033433	35.169218	426.0       	18.6    	23.8      	53.6      
10:06         	961.0   	21.33 	84   	4.6      	258     	129.033535	35.169230	427.7       	18.5    	23.8      	53.6      
10:08         	960.8   	21.32 	84   	4.6      	259     	129.033637	35.169241	429.6       	18.5    	23.8      	56.4      
10:10         	960.6   	21.30 	84   	4.6      	259     	129.033738	35.169252	431.7       	18.5    	23.8      	62.4      
10:12         	960.4   	21.29 	84   	4.6      	260     	129.033840	35.169264	433.8       	18.5    	23.8      	62.4      
10:14         	960.1   	21.28 	84   	4.6      	260     	129.033941	35.169275	435.9       	18.5    	23.7      	62.4      
10:16         	959.9   	21.26 	84   	4.5      	260     	129.034043	35.169286	437.9       	18.4    	23.7      	62.4      
10:18         	959.7   	21.24 	84   	4.5      	261     	129.034145	35.169298	440.0       	18.4    	23.7      	62.4      
10:20         	959.5   	21.21 	84   	4.5      	262     	129.034246	35.169309	442.1       	18.4    	23.7      	62.4      
10:22         	959.2   	21.19 	84   	4.5      	262     	129.034348	35.169321	444.2       	18.4    	23.6      	62.4      
10:24         	959.0   	21.17 	84   	4.4      	263     	129.034450	35.169332	446.3       	18.3    	23.6      	62.4      
10:26         	958.8   	21.14 	84   	4.4      	263     	129.034551	35.169343	448.3       	18.3    	23.6      	62.4      
10:28         	958.5   	21.12 	84   	4.4      	264     	129.034653	35.169355	450.4       	18.3    	23.6      	62.4      
10:30         	958.3   	21.10 	84   	4.4      	264     	129.034754	35.169366	452.5       	18.3    	23.5      	62.4      
10:32         	958.1   	21.08 	84   	4.3      	265     	129.034855	35.169374	454.6       	18.2    	23.5      	62.4      
10:34         	957.9   	21.05 	84   	4.3      	265     	129.034952	35.169372	456.7       	18.2    	23.5      	62.4      
10:36         	957.6   	21.03 	84   	4.3      	266     	129.035049	35.169370	458.7       	18.2    	23.5      	62.4      
10:38         	957.4   	21.01 	84   	4.3      	266     	129.035146	35.169368	460.8       	18.2    	23.4      	62.4      
10:40         	957.1   	20.99 	84   	4.3      	267     	129.035243	35.169366	463.0       	18.2    	23.4      	65.8      
10:42         	956.9   	20.96 	84   	4.3      	268     	129.035340	35.169365	465.3       	18.2    	23.4      	67.7      
10:44         	956.7   	20.94 	84   	4.2      	268     	129.035437	35.169363	467.5       	18.1    	23.4      	67.7      
10:46         	956.4   	20.92 	84   	4.2      	269     	129.035534	35.169361	469.8       	18.1    	23.3      	67.7      
10:48         	956.2   	20.91 	84   	4.2      	269     	129.035630	35.169359	472.0       	18.1    	23.3      	67.7      
10:50         	955.9   	20.90 	84   	4.2      	270     	129.035727	35.169358	474.3       	18.1    	23.3      	67.7      
10:52         	955.7   	20.89 	84   	4.2      	271     	129.035824	35.169356	476.5       	18.1    	23.3      	67.7      
10:54         	955.4   	20.88 	84   	4.1      	272     	129.035921	35.169354	478.8       	18.1    	23.3      	67.7      
10:56         	955.2   	20.87 	84   	4.1      	273     	129.036018	35.169352	481.1       	18.1    	23.3      	67.7      
10:58         	954.9   	20.86 	84   	4.0      	275     	129.036115	35.169350	483.3       	18.0    	23.3      	67.7      
11:00         	954.7   	20.85 	84   	4.0      	276     	129.036212	35.169349	485.6       	18.0    	23.3      	67.7      
11:02         	954.4   	20.84 	84   	3.9      	278     	129.036307	35.169344	487.8       	18.0    	23.2      	67.7      
11:04         	954.2   	20.82 	84   	3.9      	279     	129.036389	35.169321	490.1       	18.0    	23.2      	67.7      
11:06         	953.9   	20.81 	84   	3.9      	281     	129.036471	35.169299	492.3       	18.0    	23.2      	67.7      
11:08         	953.7   	20.79 	84   	3.8      	282     	129.036553	35.169276	494.6       	18.0    	23.2      	67.7      
11:10         	953.4   	20.78 	84   	3.8      	284     	129.036634	35.169253	496.9       	17.9    	23.2      	69.5      
11:12         	953.2   	20.77 	84   	3.8      	285     	129.036716	35.169231	499.3       	17.9    	23.2      	72.4      
11:14         	952.9   	20.75 	84   	3.8      	287     	129.036798	35.169208	501.7       	17.9    	23.1      	72.4      
11:16         	952.6   	20.74 	84   	3.7      	287     	129.036880	35.169185	504.1       	17.9    	23.1      	72.4      
11:18         	952.4   	20.72 	84   	3.7      	288     	129.036962	35.169163	506.6       	17.9    	23.1      	72.4      
11:20         	952.1   	20.68 	84   	3.7      	289     	129.037044	35.169140	509.0       	17.8    	23.1      	72.4      
11:22         	951.8   	20.65 	84   	3.7      	290     	129.037126	35.169117	511.4       	17.8    	23.0      	72.4      
11:24         	951.6   	20.61 	84   	3.7      	290     	129.037208	35.169095	513.8       	17.8    	23.0      	72.4      
11:26         	951.3   	20.58 	84   	3.7      	291     	129.037289	35.169072	516.2       	17.7    	23.0      	72.4      
11:28         	951.0   	20.54 	84   	3.7      	292     	129.037371	35.169050	518.6       	17.7    	22.9      	72.4      
11:30         	950.8   	20.51 	84   	3.7      	293     	129.037453	35.169027	521.0       	17.7    	22.9      	72.4      
11:32         	950.5   	20.47 	84   	3.7      	293     	129.037533	35.169000	523.4       	17.6    	22.8      	72.4      
11:34         	950.2   	20.44 	84   	3.7      	294     	129.037610	35.168966	525.9       	17.6    	22.8      	72.4      
11:36         	950.0   	20.41 	84   	3.7      	294     	129.037686	35.168932	528.3       	17.6    	22.8      	72.4      
11:38         	949.7   	20.37 	84   	3.7      	295     	129.037763	35.168898	530.7       	17.6    	22.7      	72.4      
11:40         	949.5   	20.34 	84   	3.7      	295     	129.037839	35.168864	533.1       	17.5    	22.7      	72.8      
11:42         	949.2   	20.30 	84   	3.7      	296     	129.037915	35.168830	535.6       	17.5    	22.6      	74.3      
11:44         	948.9   	20.27 	84   	3.7      	296     	129.037992	35.168796	538.1       	17.5    	22.6      	74.3      
11:46         	948.6   	20.24 	84   	3.7      	297     	129.038068	35.168762	540.5       	17.5    	22.6      	74.3      
11:48         	948.4   	20.20 	84   	3.7      	297     	129.038145	35.168728	543.0       	17.4    	22.5      	74.3      
11:50         	948.1   	20.17 	84   	3.8      	298     	129.038221	35.168694	545.5       	17.4    	22.5      	74.3      
11:52         	947.8   	20.14 	84   	3.8      	298     	129.038298	35.168660	548.0       	17.4    	22.5      	74.3      
11:54         	947.6   	20.11 	84   	3.8      	299     	129.038374	35.168626	550.4       	17.4    	22.4      	74.3      
11:56         	947.3   	20.08 	84   	3.8      	299     	129.038451	35.168592	552.9       	17.4    	22.4      	74.3      
11:58         	947.0   	20.05 	84   	3.8      	300     	129.038527	35.168558	555.4       	17.3    	22.4      	74.3      
12:00         	946.7   	20.02 	84   	3.9      	301     	129.038604	35.168524	557.9       	17.3    	22.3      	74.3      
12:02         	946.5   	19.99 	84   	3.9      	301     	129.038680	35.168485	560.3       	17.3    	22.3      	74.3      
12:04         	946.2   	19.96 	84   	4.0      	302     	129.038758	35.168437	562.8       	17.3    	22.3      	74.3      
12:06         	945.9   	19.93 	85   	4.0      	302     	129.038835	35.168389	565.3       	17.2    	22.2      	74.3      
12:08         	945.7   	19.90 	85   	4.0      	303     	129.038913	35.168341	567.8       	17.2    	22.2      	74.3      
12:10         	945.4   	19.88 	85   	4.1      	303     	129.038990	35.168292	570.2       	17.2    	22.2      	74.6      
12:12         	945.1   	19.85 	85   	4.1      	304     	129.039067	35.168244	572.8       	17.2    	22.1      	75.2      
12:14         	944.8   	19.82 	85   	4.1      	304     	129.039145	35.168196	575.3       	17.1    	22.1      	75.2      
12:16         	944.6   	19.80 	85   	4.2      	305     	129.039222	35.168148	577.8       	17.1    	22.1      	75.2      
12:18         	944.3   	19.77 	84   	4.2      	306     	129.039300	35.168099	580.3       	17.1    	22.1      	75.2      
12:20         	944.0   	19.74 	84   	4.2      	307     	129.039377	35.168051	582.8       	17.0    	22.0      	75.2      
